order_number,order_date,item_name,quantity,product_price,total_products
13872,17-03-2019 13:18,Mint Sauce,1,0.5,4
13869,17-03-2019 12:04,Mint Sauce,1,0.5,8
13866,16-03-2019 21:07,Mango Chutney,1,0.5,5
13856,16-03-2019 19:09,Mint Sauce,1,0.5,9
13852,16-03-2019 18:39,Onion Chutney,2,0.5,11
13840,15-03-2019 22:26,Onion Chutney,2,0.5,5
13836,15-03-2019 19:58,Mango Chutney,1,0.5,8
13835,15-03-2019 19:55,Red Sauce,1,0.5,10
13834,15-03-2019 19:53,Mint Sauce,1,0.5,5
13817,15-03-2019 17:54,Onion Chutney,2,0.5,8
13801,13-03-2019 18:35,Mango Chutney,2,0.5,7
13769,10-03-2019 18:12,Mint Sauce,1,0.5,5
13758,09-03-2019 19:37,Mango Chutney,2,0.5,11
13758,09-03-2019 19:37,Mint Sauce,1,0.5,11
13754,09-03-2019 18:47,Red Sauce,1,0.5,13
13752,09-03-2019 18:40,Onion Chutney,1,0.5,8
13740,09-03-2019 16:19,Mango Chutney,1,0.5,13
13732,08-03-2019 19:01,Red Sauce,1,0.5,12
13727,08-03-2019 18:29,Mint Sauce,1,0.5,8
13725,08-03-2019 17:59,Mango Chutney,1,0.5,13
13721,08-03-2019 17:23,Mint Sauce,1,0.5,14
13721,08-03-2019 17:23,Red Sauce,1,0.5,14
13684,04-03-2019 17:41,Mango Chutney,1,0.5,10
13681,03-03-2019 20:19,Mango Chutney,1,0.5,5
13679,03-03-2019 18:46,Red Sauce,1,0.5,5
13674,03-03-2019 18:16,Onion Chutney,1,0.5,6
13667,02-03-2019 20:38,Mango Chutney,1,0.5,8
13664,02-03-2019 20:02,Mango Chutney,2,0.5,15
13664,02-03-2019 20:02,Mint Sauce,2,0.5,15
13664,02-03-2019 20:02,Onion Chutney,2,0.5,15
13657,02-03-2019 19:26,Mint Sauce,1,0.5,7
13654,02-03-2019 18:53,Mango Chutney,1,0.5,8
13654,02-03-2019 18:53,Mint Sauce,1,0.5,8
13629,01-03-2019 20:23,Red Sauce,1,0.5,8
13626,01-03-2019 19:48,Mango Chutney,1,0.5,8
13625,01-03-2019 19:47,Mango Chutney,1,0.5,7
13607,01-03-2019 17:07,Mango Chutney,1,0.5,5
13606,01-03-2019 16:55,Mint Sauce,1,0.5,17
13606,01-03-2019 16:55,Onion Chutney,1,0.5,17
13589,27-02-2019 18:52,Mint Sauce,1,0.5,8
13573,24-02-2019 19:40,Mint Sauce,2,0.5,6
13568,24-02-2019 18:36,Mango Chutney,1,0.5,7
13567,24-02-2019 18:36,Red Sauce,1,0.5,10
13559,23-02-2019 21:35,Onion Chutney,1,0.5,5
13548,23-02-2019 18:57,Mint Sauce,1,0.5,10
13544,23-02-2019 18:27,Red Sauce,1,0.5,7
13513,22-02-2019 17:50,Mango Chutney,1,0.5,8
13477,17-02-2019 21:14,Mango Chutney,1,0.5,4
13471,16-02-2019 21:44,Mango Chutney,1,0.5,7
13471,16-02-2019 21:44,Mint Sauce,1,0.5,7
13458,16-02-2019 18:41,Red Sauce,1,0.5,5
13454,16-02-2019 18:15,Mango Chutney,1,0.5,6
13448,16-02-2019 17:53,Onion Chutney,2,0.5,13
13448,16-02-2019 17:53,Red Sauce,1,0.5,13
13448,16-02-2019 17:53,Lime Pickle,1,0.5,13
13438,15-02-2019 20:09,Mango Chutney,1,0.5,19
13428,15-02-2019 18:35,Mango Chutney,1,0.5,12
13427,15-02-2019 18:34,Mint Sauce,1,0.5,7
13425,15-02-2019 18:29,Mango Chutney,1,0.5,9
13423,15-02-2019 18:24,Mango Chutney,1,0.5,10
13418,15-02-2019 18:04,Onion Chutney,1,0.5,7
13417,15-02-2019 17:59,Mint Sauce,2,0.5,7
13413,15-02-2019 17:08,Mango Chutney,1,0.5,9
13413,15-02-2019 17:08,Red Sauce,1,0.5,9
13407,14-02-2019 19:34,Red Sauce,1,0.5,6
13397,14-02-2019 18:36,Mango Chutney,1,0.5,6
13396,14-02-2019 18:30,Mint Sauce,1,0.5,8
13373,12-02-2019 18:14,Mango Chutney,1,0.5,7
13346,09-02-2019 20:04,Mango Chutney,1,0.5,9
13346,09-02-2019 20:04,Onion Chutney,1,0.5,9
13342,09-02-2019 19:10,Mint Sauce,1,0.5,10
13342,09-02-2019 19:10,Mango Chutney,1,0.5,10
13340,09-02-2019 19:04,Mint Sauce,1,0.5,9
13328,09-02-2019 17:58,Mango Chutney,1,0.5,8
13321,08-02-2019 21:46,Onion Chutney,1,0.5,8
13313,08-02-2019 18:44,Lime Pickle,1,0.5,5
13307,08-02-2019 17:59,Onion Chutney,1,0.5,15
13307,08-02-2019 17:59,Red Sauce,2,0.5,15
13297,07-02-2019 18:52,Mint Sauce,1,0.5,13
13294,07-02-2019 18:30,Lime Pickle,1,0.5,5
13291,07-02-2019 17:56,Mango Chutney,3,0.5,9
13291,07-02-2019 17:56,Onion Chutney,2,0.5,9
13290,07-02-2019 17:52,Mango Chutney,1,0.5,7
13270,05-02-2019 19:20,Mango Chutney,1,0.5,5
13244,03-02-2019 18:08,Mango Chutney,1,0.5,11
13231,02-02-2019 19:41,Mango Chutney,2,0.5,9
13223,02-02-2019 18:42,Mint Sauce,2,0.5,7
13220,02-02-2019 18:19,Mango Chutney,1,0.5,8
13220,02-02-2019 18:19,Red Sauce,1,0.5,8
13216,02-02-2019 18:10,Mango Chutney,2,0.5,7
13209,02-02-2019 17:23,Mango Chutney,1,0.5,6
13189,01-02-2019 18:23,Mango Chutney,1,0.5,7
13171,31-01-2019 19:20,Mango Chutney,1,0.5,9
13143,29-01-2019 18:27,Mango Chutney,1,0.5,5
13140,28-01-2019 19:51,Lime Pickle,1,0.5,6
13133,27-01-2019 21:08,Mango Chutney,1,0.5,5
13113,26-01-2019 20:12,Onion Chutney,1,0.5,7
13093,26-01-2019 18:08,Mango Chutney,1,0.5,8
13081,25-01-2019 19:10,Mint Sauce,1,0.5,11
13080,25-01-2019 18:53,Mango Chutney,1,0.5,8
13080,25-01-2019 18:53,Onion Chutney,1,0.5,8
13069,25-01-2019 18:13,Red Sauce,1,0.5,7
13068,25-01-2019 18:09,Mango Chutney,1,0.5,8
13068,25-01-2019 18:09,Red Sauce,1,0.5,8
13043,22-01-2019 20:38,Onion Chutney,1,0.5,5
13023,19-01-2019 20:33,Mango Chutney,1,0.5,6
13016,19-01-2019 19:12,Mango Chutney,1,0.5,10
13016,19-01-2019 19:12,Onion Chutney,1,0.5,10
13016,19-01-2019 19:12,Lime Pickle,1,0.5,10
13013,19-01-2019 19:03,Mango Chutney,1,0.5,8
13007,19-01-2019 18:29,Onion Chutney,1,0.5,11
12998,19-01-2019 17:01,Onion Chutney,1,0.5,4
12992,18-01-2019 21:33,Onion Chutney,1,0.5,7
12989,18-01-2019 20:09,Lime Pickle,1,0.5,13
12986,18-01-2019 19:30,Mango Chutney,1,0.5,9
12986,18-01-2019 19:30,Mint Sauce,1,0.5,9
12980,18-01-2019 18:21,Mango Chutney,1,0.5,13
12979,18-01-2019 18:20,Mango Chutney,2,0.5,7
12972,18-01-2019 16:49,Mint Sauce,1,0.5,6
12961,17-01-2019 17:28,Onion Chutney,2,0.5,7
12940,14-01-2019 17:40,Mango Chutney,1,0.5,10
12936,13-01-2019 19:15,Mint Sauce,1,0.5,9
12935,13-01-2019 18:36,Mango Chutney,1,0.5,11
12910,12-01-2019 18:55,Mint Sauce,1,0.5,8
12910,12-01-2019 18:55,Red Sauce,1,0.5,8
12908,12-01-2019 18:15,Mango Chutney,1,0.5,7
12907,12-01-2019 18:15,Onion Chutney,1,0.5,7
12905,12-01-2019 17:54,Mango Chutney,1,0.5,6
12895,11-01-2019 18:48,Lime Pickle,1,0.5,9
12890,11-01-2019 18:25,Mango Chutney,2,0.5,7
12884,10-01-2019 22:21,Mango Chutney,1,0.5,7
12880,10-01-2019 19:10,Mango Chutney,1,0.5,9
12842,05-01-2019 19:39,Mango Chutney,6,0.5,15
12842,05-01-2019 19:39,Mint Sauce,6,0.5,15
12825,05-01-2019 17:43,Mango Chutney,1,0.5,5
12822,05-01-2019 16:52,Onion Chutney,2,0.5,7
12812,04-01-2019 19:57,Mango Chutney,1,0.5,7
12804,04-01-2019 18:20,Mint Sauce,1,0.5,8
12801,04-01-2019 17:51,Mint Sauce,1,0.5,6
12789,03-01-2019 17:26,Red Sauce,2,0.5,9
12787,02-01-2019 18:55,Mint Sauce,1,0.5,4
12784,02-01-2019 17:44,Mint Sauce,1,0.5,6
12782,02-01-2019 16:51,Mango Chutney,1,0.5,11
12782,02-01-2019 16:51,Red Sauce,1,0.5,11
12782,02-01-2019 16:51,Lime Pickle,1,0.5,11
12765,31-12-2018 21:56,Mint Sauce,1,0.5,7
12763,31-12-2018 20:54,Mint Sauce,1,0.5,10
12763,31-12-2018 20:54,Red Sauce,1,0.5,10
12754,31-12-2018 19:07,Mint Sauce,3,0.5,13
12752,31-12-2018 19:05,Red Sauce,1,0.5,10
12743,31-12-2018 18:17,Mint Sauce,1,0.5,11
12739,31-12-2018 17:16,Mint Sauce,1,0.5,9
12736,31-12-2018 16:54,Lime Pickle,1,0.5,7
12731,30-12-2018 22:55,Mango Chutney,2,0.5,6
12730,30-12-2018 22:17,Mango Chutney,1,0.5,6
12727,30-12-2018 19:53,Mango Chutney,1,0.5,4
12724,30-12-2018 18:56,Mint Sauce,1,0.5,4
12719,30-12-2018 17:57,Lime Pickle,1,0.5,10
12715,30-12-2018 17:00,Mango Chutney,2,0.5,8
12710,29-12-2018 17:56,Mint Sauce,1,0.5,9
12707,29-12-2018 17:33,Mango Chutney,1,0.5,6
12702,29-12-2018 13:40,Mint Sauce,1,0.5,13
12696,28-12-2018 19:21,Mint Sauce,2,0.5,6
12691,28-12-2018 18:34,Mango Chutney,2,0.5,10
12682,27-12-2018 19:17,Onion Chutney,1,0.5,8
12681,27-12-2018 19:14,Mint Sauce,1,0.5,11
12672,26-12-2018 18:13,Mango Chutney,1,0.5,14
12660,24-12-2018 20:12,Mango Chutney,1,0.5,10
12656,24-12-2018 19:05,Mango Chutney,1,0.5,16
12656,24-12-2018 19:05,Lime Pickle,1,0.5,16
12653,24-12-2018 18:48,Mango Chutney,1,0.5,8
12650,24-12-2018 18:36,Mint Sauce,1,0.5,12
12646,24-12-2018 18:07,Mango Chutney,1,0.5,7
12646,24-12-2018 18:07,Mint Sauce,1,0.5,7
12646,24-12-2018 18:07,Onion Chutney,1,0.5,7
12634,23-12-2018 19:44,Red Sauce,1,0.5,14
12634,23-12-2018 19:44,Onion Chutney,1,0.5,14
12634,23-12-2018 19:44,Mint Sauce,1,0.5,14
12612,22-12-2018 19:57,Onion Chutney,1,0.5,7
12610,22-12-2018 19:25,Mango Chutney,1,0.5,8
12610,22-12-2018 19:25,Mint Sauce,1,0.5,8
12599,22-12-2018 18:22,Red Sauce,1,0.5,12
12595,22-12-2018 17:36,Mint Sauce,2,0.5,9
12593,22-12-2018 17:32,Mango Chutney,1,0.5,7
12592,22-12-2018 17:27,Mint Sauce,1,0.5,8
12590,21-12-2018 21:39,Lime Pickle,1,0.5,5
12590,21-12-2018 21:39,Onion Chutney,1,0.5,5
12585,21-12-2018 20:23,Onion Chutney,1,0.5,6
12584,21-12-2018 19:38,Red Sauce,1,0.5,5
12580,21-12-2018 19:19,Mango Chutney,1,0.5,8
12579,21-12-2018 19:05,Mango Chutney,2,0.5,7
12571,21-12-2018 16:49,Mango Chutney,1,0.5,12
12561,20-12-2018 19:07,Mint Sauce,1,0.5,11
12560,20-12-2018 18:54,Mango Chutney,1,0.5,7
12546,19-12-2018 14:42,Mint Sauce,1,0.5,4
12532,17-12-2018 19:01,Mango Chutney,1,0.5,6
12526,16-12-2018 20:37,Mint Sauce,1,0.5,13
12526,16-12-2018 20:37,Mango Chutney,1,0.5,13
12518,16-12-2018 17:36,Mango Chutney,1,0.5,8
12518,16-12-2018 17:36,Onion Chutney,1,0.5,8
12503,15-12-2018 18:58,Mango Chutney,1,0.5,10
12492,15-12-2018 17:58,Lime Pickle,1,0.5,10
12485,15-12-2018 16:53,Mint Sauce,2,0.5,9
12482,15-12-2018 14:15,Lime Pickle,1,0.5,10
12475,14-12-2018 19:53,Mango Chutney,1,0.5,8
12461,14-12-2018 17:53,Lime Pickle,1,0.5,10
12461,14-12-2018 17:53,Onion Chutney,3,0.5,10
12458,14-12-2018 17:42,Mango Chutney,1,0.5,8
12437,12-12-2018 21:13,Red Sauce,1,0.5,7
12433,12-12-2018 18:50,Mango Chutney,1,0.5,7
12417,10-12-2018 19:07,Lime Pickle,1,0.5,4
12416,10-12-2018 18:01,Mango Chutney,3,0.5,9
12397,08-12-2018 21:03,Red Sauce,1,0.5,3
12395,08-12-2018 20:42,Lime Pickle,1,0.5,11
12395,08-12-2018 20:42,Mango Chutney,1,0.5,11
12387,08-12-2018 19:19,Mango Chutney,3,0.5,11
12380,08-12-2018 18:43,Onion Chutney,1,0.5,9
12380,08-12-2018 18:43,Red Sauce,1,0.5,9
12365,07-12-2018 19:38,Mint Sauce,1,0.5,18
12365,07-12-2018 19:38,Lime Pickle,1,0.5,18
12362,07-12-2018 19:23,Mango Chutney,1,0.5,7
12344,06-12-2018 19:09,Onion Chutney,1,0.5,8
12341,06-12-2018 18:16,Mango Chutney,1,0.5,7
12327,04-12-2018 21:00,Red Sauce,1,0.5,6
12326,04-12-2018 20:31,Mint Sauce,1,0.5,9
12324,04-12-2018 19:28,Mango Chutney,2,0.5,8
12317,03-12-2018 18:15,Red Sauce,1,0.5,8
12315,03-12-2018 17:41,Red Sauce,1,0.5,10
12301,02-12-2018 18:03,Mango Chutney,1,0.5,9
12301,02-12-2018 18:03,Onion Chutney,1,0.5,9
12299,02-12-2018 17:36,Mint Sauce,1,0.5,5
12292,01-12-2018 19:52,Mint Sauce,1,0.5,12
12285,01-12-2018 18:36,Mango Chutney,2,0.5,10
12283,01-12-2018 18:25,Onion Chutney,1,0.5,10
12283,01-12-2018 18:25,Mint Sauce,1,0.5,10
12278,01-12-2018 17:58,Mint Sauce,1,0.5,12
12278,01-12-2018 17:58,Lime Pickle,1,0.5,12
12277,01-12-2018 17:50,Mango Chutney,1,0.5,7
12268,30-11-2018 21:41,Onion Chutney,1,0.5,7
12268,30-11-2018 21:41,Mango Chutney,1,0.5,7
12264,30-11-2018 20:44,Mint Sauce,2,0.5,6
12258,30-11-2018 19:33,Mango Chutney,2,0.5,4
12256,30-11-2018 19:12,Red Sauce,1,0.5,9
12253,30-11-2018 19:10,Mango Chutney,1,0.5,11
12253,30-11-2018 19:10,Mint Sauce,1,0.5,11
12251,30-11-2018 18:59,Red Sauce,1,0.5,9
12244,30-11-2018 18:25,Onion Chutney,2,0.5,13
12244,30-11-2018 18:25,Red Sauce,1,0.5,13
12238,30-11-2018 17:19,Mint Sauce,1,0.5,10
12237,30-11-2018 17:16,Mint Sauce,1,0.5,7
12225,28-11-2018 20:11,Mango Chutney,1,0.5,5
12211,27-11-2018 11:48,Mango Chutney,1,0.5,3
12197,25-11-2018 18:47,Onion Chutney,1,0.5,10
12197,25-11-2018 18:47,Mango Chutney,1,0.5,10
12196,25-11-2018 18:37,Onion Chutney,1,0.5,8
12196,25-11-2018 18:37,Mango Chutney,1,0.5,8
12194,25-11-2018 18:12,Mint Sauce,1,0.5,11
12192,25-11-2018 17:33,Mango Chutney,1,0.5,8
12179,24-11-2018 18:47,Mango Chutney,1,0.5,8
12178,24-11-2018 18:29,Onion Chutney,1,0.5,9
12176,24-11-2018 18:25,Mint Sauce,1,0.5,5
12173,24-11-2018 18:11,Mint Sauce,1,0.5,5
12160,23-11-2018 19:20,Mint Sauce,1,0.5,9
12160,23-11-2018 19:20,Onion Chutney,1,0.5,9
12137,21-11-2018 19:58,Mango Chutney,1,0.5,7
12134,21-11-2018 18:22,Onion Chutney,1,0.5,7
12117,19-11-2018 18:04,Mango Chutney,2,0.5,8
12117,19-11-2018 18:04,Onion Chutney,1,0.5,8
12113,18-11-2018 21:50,Onion Chutney,2,0.5,4
12108,18-11-2018 18:05,Mango Chutney,1,0.5,9
12107,18-11-2018 18:01,Mango Chutney,1,0.5,7
12105,18-11-2018 17:32,Mint Sauce,1,0.5,6
12095,17-11-2018 19:39,Mango Chutney,1,0.5,12
12092,17-11-2018 19:28,Lime Pickle,1,0.5,8
12089,17-11-2018 18:46,Onion Chutney,1,0.5,9
12089,17-11-2018 18:46,Lime Pickle,1,0.5,9
12088,17-11-2018 18:40,Mint Sauce,1,0.5,8
12085,17-11-2018 18:27,Onion Chutney,4,0.5,9
12070,16-11-2018 20:17,Mango Chutney,2,0.5,12
12070,16-11-2018 20:17,Mint Sauce,1,0.5,12
12069,16-11-2018 20:10,Mango Chutney,2,0.5,13
12069,16-11-2018 20:10,Onion Chutney,2,0.5,13
12068,16-11-2018 19:56,Mint Sauce,1,0.5,7
12067,16-11-2018 19:46,Onion Chutney,2,0.5,14
12067,16-11-2018 19:46,Red Sauce,1,0.5,14
12052,16-11-2018 17:48,Mango Chutney,1,0.5,6
12050,16-11-2018 17:39,Onion Chutney,1,0.5,6
12024,13-11-2018 20:19,Mint Sauce,1,0.5,6
12024,13-11-2018 20:19,Red Sauce,1,0.5,6
12023,13-11-2018 20:08,Red Sauce,2,0.5,4
12011,12-11-2018 18:27,Mango Chutney,1,0.5,9
11996,11-11-2018 18:30,Onion Chutney,2,0.5,9
11994,11-11-2018 17:30,Mango Chutney,1,0.5,5
11988,10-11-2018 21:15,Red Sauce,1,0.5,7
11979,10-11-2018 19:08,Mint Sauce,1,0.5,7
11978,10-11-2018 18:54,Mint Sauce,1,0.5,14
11978,10-11-2018 18:54,Lime Pickle,1,0.5,14
11977,10-11-2018 18:54,Mango Chutney,1,0.5,8
11971,10-11-2018 18:37,Red Sauce,1,0.5,14
11970,10-11-2018 18:30,Mango Chutney,1,0.5,10
11970,10-11-2018 18:30,Mint Sauce,1,0.5,10
11963,10-11-2018 17:37,Mango Chutney,1,0.5,9
11949,09-11-2018 18:56,Mint Sauce,1,0.5,10
11944,09-11-2018 18:17,Mint Sauce,1,0.5,9
11942,09-11-2018 17:22,Onion Chutney,1,0.5,10
11938,08-11-2018 18:27,Mint Sauce,1,0.5,4
11936,08-11-2018 18:02,Mango Chutney,1,0.5,10
11935,08-11-2018 17:28,Red Sauce,1,0.5,7
11911,07-11-2018 12:11,Mango Chutney,1,0.5,9
11906,06-11-2018 18:37,Mint Sauce,1,0.5,8
11898,05-11-2018 19:17,Mango Chutney,2,0.5,7
11893,05-11-2018 18:09,Mint Sauce,1,0.5,7
11871,03-11-2018 18:59,Mango Chutney,1,0.5,7
11869,03-11-2018 18:44,Mint Sauce,1,0.5,7
11864,03-11-2018 18:09,Onion Chutney,2,0.5,11
11864,03-11-2018 18:09,Red Sauce,2,0.5,11
11856,03-11-2018 15:59,Onion Chutney,1,0.5,7
11856,03-11-2018 15:59,Mango Chutney,1,0.5,7
11849,02-11-2018 20:34,Mango Chutney,1,0.5,6
11830,02-11-2018 17:53,Mint Sauce,1,0.5,7
11821,01-11-2018 19:21,Mint Sauce,1,0.5,9
11805,31-10-2018 12:14,Red Sauce,1,0.5,4
11801,30-10-2018 19:24,Mango Chutney,1,0.5,7
11783,28-10-2018 18:16,Mint Sauce,1,0.5,11
11772,27-10-2018 21:38,Onion Chutney,1,0.5,5
11754,27-10-2018 17:46,Mango Chutney,1,0.5,6
11754,27-10-2018 17:46,Mint Sauce,2,0.5,6
11748,26-10-2018 22:38,Mango Chutney,1,0.5,5
11743,26-10-2018 19:52,Mango Chutney,1,0.5,7
11741,26-10-2018 19:44,Mango Chutney,1,0.5,11
11734,26-10-2018 19:04,Mango Chutney,2,0.5,7
11721,25-10-2018 17:43,Red Sauce,1,0.5,12
11720,24-10-2018 20:24,Onion Chutney,1,0.5,8
11718,24-10-2018 19:32,Mango Chutney,1,0.5,4
11705,22-10-2018 20:03,Lime Pickle,1,0.5,3
11694,21-10-2018 18:13,Mango Chutney,1,0.5,10
11694,21-10-2018 18:13,Mint Sauce,1,0.5,10
11683,20-10-2018 19:53,Onion Chutney,1,0.5,13
11679,20-10-2018 19:18,Mango Chutney,1,0.5,7
11679,20-10-2018 19:18,Onion Chutney,1,0.5,7
11675,20-10-2018 18:58,Mango Chutney,1,0.5,10
11675,20-10-2018 18:58,Onion Chutney,1,0.5,10
11674,20-10-2018 18:43,Mango Chutney,1,0.5,7
11674,20-10-2018 18:43,Red Sauce,1,0.5,7
11670,20-10-2018 17:54,Red Sauce,1,0.5,13
11670,20-10-2018 17:54,Lime Pickle,1,0.5,13
11659,19-10-2018 19:21,Mango Chutney,1,0.5,6
11656,19-10-2018 19:03,Mango Chutney,1,0.5,7
11655,19-10-2018 19:02,Onion Chutney,1,0.5,5
11653,19-10-2018 18:36,Mint Sauce,2,0.5,7
11653,19-10-2018 18:36,Onion Chutney,1,0.5,7
11643,19-10-2018 17:38,Mango Chutney,2,0.5,11
11640,19-10-2018 17:10,Red Sauce,1,0.5,11
11637,18-10-2018 20:49,Onion Chutney,1,0.5,5
11627,18-10-2018 19:03,Onion Chutney,1,0.5,9
11616,17-10-2018 17:48,Mango Chutney,1,0.5,10
11615,17-10-2018 17:44,Mint Sauce,1,0.5,9
11611,16-10-2018 20:38,Mint Sauce,3,0.5,15
11608,16-10-2018 19:19,Mango Chutney,1,0.5,9
11593,14-10-2018 18:41,Red Sauce,1,0.5,5
11575,13-10-2018 19:17,Red Sauce,1,0.5,7
11555,12-10-2018 20:16,Mango Chutney,1,0.5,6
11553,12-10-2018 19:14,Red Sauce,1,0.5,8
11550,12-10-2018 18:40,Mint Sauce,1,0.5,6
11544,12-10-2018 17:37,Mango Chutney,1,0.5,5
11541,12-10-2018 17:21,Mango Chutney,1,0.5,7
11524,11-10-2018 17:21,Onion Chutney,3,0.5,7
11509,09-10-2018 20:33,Red Sauce,1,0.5,6
11492,07-10-2018 19:31,Mint Sauce,2,0.5,6
11487,07-10-2018 18:26,Mango Chutney,1,0.5,7
11487,07-10-2018 18:26,Mint Sauce,1,0.5,7
11467,06-10-2018 18:56,Mango Chutney,1,0.5,10
11466,06-10-2018 18:54,Mango Chutney,1,0.5,5
11449,05-10-2018 19:36,Mint Sauce,1,0.5,8
11446,05-10-2018 19:04,Mango Chutney,1,0.5,9
11444,05-10-2018 18:57,Mint Sauce,2,0.5,11
11442,05-10-2018 18:44,Mango Chutney,1,0.5,8
11433,04-10-2018 20:21,Onion Chutney,1,0.5,5
11413,02-10-2018 19:00,Onion Chutney,1,0.5,5
11403,01-10-2018 17:53,Mint Sauce,1,0.5,8
11403,01-10-2018 17:53,Red Sauce,1,0.5,8
11390,30-09-2018 16:12,Mango Chutney,1,0.5,7
11379,29-09-2018 19:26,Mango Chutney,1,0.5,9
11373,29-09-2018 18:41,Mint Sauce,1,0.5,5
11357,28-09-2018 21:14,Mint Sauce,1,0.5,8
11352,28-09-2018 19:58,Mango Chutney,1,0.5,7
11341,28-09-2018 18:46,Onion Chutney,1,0.5,9
11341,28-09-2018 18:46,Mango Chutney,1,0.5,9
11340,28-09-2018 18:37,Mango Chutney,1,0.5,12
11340,28-09-2018 18:37,Onion Chutney,1,0.5,12
11333,27-09-2018 21:03,Onion Chutney,1,0.5,5
11331,27-09-2018 19:38,Mint Sauce,2,0.5,10
11329,27-09-2018 18:54,Lime Pickle,1,0.5,5
11327,27-09-2018 18:26,Mint Sauce,2,0.5,6
11324,27-09-2018 17:06,Mango Chutney,2,0.5,9
11291,23-09-2018 17:39,Red Sauce,1,0.5,6
11284,22-09-2018 20:40,Onion Chutney,1,0.5,11
11283,22-09-2018 20:32,Mango Chutney,1,0.5,9
11269,22-09-2018 18:32,Onion Chutney,1,0.5,8
11268,22-09-2018 18:30,Mango Chutney,1,0.5,6
11242,21-09-2018 18:52,Mango Chutney,1,0.5,12
11242,21-09-2018 18:52,Mint Sauce,1,0.5,12
11221,19-09-2018 19:04,Mint Sauce,1,0.5,7
11208,18-09-2018 19:31,Mango Chutney,1,0.5,15
11208,18-09-2018 19:31,Onion Chutney,1,0.5,15
11206,18-09-2018 18:50,Red Sauce,1,0.5,8
11202,18-09-2018 16:11,Mango Chutney,1,0.5,11
11196,17-09-2018 19:14,Mango Chutney,1,0.5,7
11180,16-09-2018 18:18,Mango Chutney,1,0.5,10
11178,16-09-2018 18:04,Onion Chutney,1,0.5,11
11178,16-09-2018 18:04,Mint Sauce,1,0.5,11
11176,16-09-2018 17:44,Mango Chutney,1,0.5,5
11167,15-09-2018 19:31,Lime Pickle,1,0.5,10
11166,15-09-2018 19:19,Mango Chutney,1,0.5,14
11166,15-09-2018 19:19,Lime Pickle,1,0.5,14
11164,15-09-2018 19:01,Mango Chutney,3,0.5,21
11157,15-09-2018 18:26,Onion Chutney,1,0.5,6
11133,14-09-2018 19:09,Lime Pickle,1,0.5,6
11132,14-09-2018 19:07,Mint Sauce,2,0.5,9
11132,14-09-2018 19:07,Onion Chutney,1,0.5,9
11121,14-09-2018 17:25,Onion Chutney,2,0.5,7
11109,13-09-2018 17:11,Onion Chutney,1,0.5,9
11109,13-09-2018 17:11,Red Sauce,1,0.5,9
11093,11-09-2018 19:11,Lime Pickle,1,0.5,5
11091,11-09-2018 18:23,Mango Chutney,1,0.5,11
11078,09-09-2018 18:57,Onion Chutney,2,0.5,12
11075,09-09-2018 18:14,Onion Chutney,1,0.5,10
11067,08-09-2018 20:54,Mint Sauce,2,0.5,5
11061,08-09-2018 19:43,Mango Chutney,1,0.5,6
11057,08-09-2018 19:28,Red Sauce,1,0.5,6
11056,08-09-2018 19:14,Mint Sauce,1,0.5,8
11056,08-09-2018 19:14,Mango Chutney,1,0.5,8
11052,08-09-2018 18:52,Red Sauce,1,0.5,5
11041,07-09-2018 20:26,Mango Chutney,2,0.5,9
11024,07-09-2018 17:55,Onion Chutney,1,0.5,9
11023,07-09-2018 17:45,Mint Sauce,2,0.5,12
11019,06-09-2018 18:39,Mint Sauce,1,0.5,9
11018,06-09-2018 18:31,Mint Sauce,1,0.5,5
11007,05-09-2018 19:39,Onion Chutney,1,0.5,6
11004,05-09-2018 19:09,Mango Chutney,1,0.5,8
11004,05-09-2018 19:09,Mint Sauce,1,0.5,8
10999,04-09-2018 21:33,Onion Chutney,1,0.5,6
10984,03-09-2018 18:08,Onion Chutney,1,0.5,6
10984,03-09-2018 18:08,Lime Pickle,1,0.5,6
10978,02-09-2018 20:11,Mango Chutney,1,0.5,7
10968,01-09-2018 22:43,Mango Chutney,1,0.5,6
10966,01-09-2018 20:44,Mint Sauce,1,0.5,10
10945,31-08-2018 17:39,Red Sauce,1,0.5,9
10944,31-08-2018 17:23,Mint Sauce,1,0.5,9
10944,31-08-2018 17:23,Onion Chutney,1,0.5,9
10942,30-08-2018 22:23,Mint Sauce,1,0.5,5
10927,29-08-2018 20:11,Mint Sauce,1,0.5,5
10919,29-08-2018 19:13,Mango Chutney,1,0.5,13
10896,27-08-2018 19:09,Red Sauce,1,0.5,8
10890,27-08-2018 17:54,Mango Chutney,1,0.5,5
10889,27-08-2018 17:53,Mango Chutney,1,0.5,6
10878,26-08-2018 20:53,Mango Chutney,1,0.5,7
10877,26-08-2018 20:30,Mint Sauce,1,0.5,5
10867,25-08-2018 21:40,Mint Sauce,2,0.5,5
10849,25-08-2018 17:04,Onion Chutney,1,0.5,9
10843,24-08-2018 20:40,Mint Sauce,1,0.5,10
10838,24-08-2018 19:17,Onion Chutney,1,0.5,9
10835,24-08-2018 18:48,Onion Chutney,1,0.5,10
10835,24-08-2018 18:48,Mango Chutney,1,0.5,10
10821,23-08-2018 18:18,Mango Chutney,1,0.5,14
10821,23-08-2018 18:18,Onion Chutney,1,0.5,14
10802,21-08-2018 20:04,Mint Sauce,1,0.5,6
